,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,level,bytes_per_second,bytes_per_connection,connection_speed_rate,outbound_ratio,probe_probability,total_error_rate,service_failure_ratio,login_attempt_score,host_connection_diversity,security_risk_score,risk_level,if_prediction,if_anomaly_score,hybrid_risk_score,hybrid_risk_level
3497,4,tcp,smtp,SF,12150,1390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,162,122,0.75,0.02,0.01,0.0,0.0,0.0,0.0,0.0,normal,21,3385.0,13540,0.25,0.8973412112259971,1.0,0.0,0,0,162.0,0.4,High/Critical,1,0.18691023990709554,0.32541858396748347,Medium
3498,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,209,77,0.22,0.02,0.22,0.03,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,209.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
3499,0,tcp,ftp_data,S1,87600,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,39,79,0.36,0.1,0.36,0.03,0.03,0.01,0.0,0.0,normal,18,8760000000.0,87600,10.0,1.0,1.0,0.5,0,0,39.0,0.45,High/Critical,-1,0.5926098418900023,0.49991344466150084,High/Critical
3500,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,43,0.36,0.29,0.36,0.05,0.0,0.0,0.0,0.0,normal,20,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,14.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
3501,36300,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.7548209366391185e-05,1,2.7548209366391185e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
3502,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.5,0.67,1.0,0.0,0.67,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,back,17,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.5,0,0,322.0,0.45,High/Critical,-1,0.5928125472782326,0.49998439154738145,High/Critical
3503,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81,81,1.0,0.0,0.01,0.0,0.0,0.0,0.04,0.04,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,81.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
3504,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158,158,1.0,0.0,0.01,0.0,0.0,0.0,0.06,0.06,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,158.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
3505,39783,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.513636477892567e-05,1,2.513636477892567e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
3506,20,tcp,smtp,SF,11773,1459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,121,0.46,0.06,0.02,0.02,0.0,0.17,0.0,0.0,normal,18,661.6,13232,0.05,0.8897370012091899,1.0,0.0,0,0,54.0,0.4,High/Critical,-1,0.22363330256688324,0.33827165589840913,Medium
3507,3,tcp,smtp,SF,15290,1795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,60,238,0.93,0.07,0.02,0.02,0.0,0.0,0.0,0.0,normal,21,5695.0,17085,0.3333333333333333,0.8949370793093356,1.0,0.0,0,0,160.0,0.4,High/Critical,1,0.20981435240765045,0.33343502334267766,Medium
3508,310,tcp,telnet,SF,595,121612,0,0,1,1,0,1,187,1,2,187,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,20,394.21612903225804,122207,0.0032258064516129032,0.004868788203621723,0.0,0.0,0,20,255.0,0.4,High/Critical,-1,0.7278677445469205,0.5147537105914222,High/Critical
3509,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,168,90,0.4,0.02,0.4,0.02,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,168.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
3510,32018,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.82,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.123243175713661e-05,1,3.123243175713661e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.763027683211005,0.33205968912385175,Medium
3511,4,tcp,smtp,SF,20442,341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,167,201,0.74,0.02,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,5195.75,20783,0.25,0.9835923591396815,1.0,0.0,0,0,267.0,0.4,High/Critical,-1,0.2182706118445423,0.3363947141455898,Medium
3512,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91,91,1.0,0.0,0.01,0.0,0.0,0.0,0.15,0.15,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,91.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
3513,0,tcp,ftp_data,SF,26408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,53,0.21,0.05,0.21,0.0,0.37,0.0,0.02,0.0,normal,15,2640800000.0,26408,10.0,1.0,1.0,0.0,0,0,255.0,0.4,High/Critical,-1,0.2247713769665214,0.3386699819382825,Medium
3514,0,tcp,other,SF,1363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0.06,0.0,0.0,0.0,0.06,0.19,0.0,53,1,0.02,0.11,0.53,0.0,0.02,0.0,0.0,0.0,normal,20,136300000.0,1363,10.0,1.0,1.0,0.06,0,0,53.0,0.406,High/Critical,1,0.12841295115316698,0.30884453290360847,Medium
3515,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.4,0.5,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,back,16,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.4,0,0,288.0,0.44000000000000006,High/Critical,-1,0.575528312898935,0.4874349095146273,High/Critical
3516,40963,tcp,ctf,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.33,0.65,0.0,0.0,0.0,0.65,1.0,portsweep,15,2.4412274491614384e-05,1,2.4412274491614384e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
3517,0,tcp,shell,S1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,normal,5,3899999.9999999995,39,10.0,0.9743589743589743,1.0,1.0,1,0,1.0,0.5,High/Critical,1,0.17101392247168384,0.38485487286508935,Medium
3518,17,tcp,smtp,SF,11748,1398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25,161,0.52,0.12,0.04,0.02,0.0,0.0,0.0,0.0,normal,21,773.2941176470588,13146,0.058823529411764705,0.8936558649018713,1.0,0.0,0,0,125.0,0.4,High/Critical,1,0.215470788053189,0.3354147758186162,Medium
3519,12353,tcp,telnet,SF,575,86981,0,0,0,0,0,1,407,1,2,446,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,65,0.25,0.02,0.0,0.0,0.91,0.92,0.0,0.0,normal,12,7.087832915081357,87556,8.095199546668825e-05,0.006567225547078441,0.0,0.0,1,20,255.0,0.4,High/Critical,-1,0.9580520929654414,0.5953182325379045,High/Critical
3520,0,tcp,other,SF,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.12,0.0,0.0,0.0,0.12,0.75,0.0,184,1,0.01,0.07,0.34,0.0,0.01,0.0,0.0,0.0,normal,20,182999999.99999997,1830,10.0,1.0,1.0,0.12,0,0,184.0,0.41200000000000003,High/Critical,1,0.17805977089368585,0.33012091981279007,Medium
3521,42778,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,132,2,0.02,0.07,0.09,0.0,0.0,0.0,0.09,1.0,portsweep,13,2.337650194024966e-05,1,2.337650194024966e-05,1.0,0.0,1.0,0,0,132.0,0.1,Low,-1,0.781376379920446,0.33848173297215606,Medium
3522,0,tcp,ftp_data,SF,501760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,167,15,0.07,0.02,0.07,0.13,0.0,0.0,0.02,0.0,normal,20,50175999999.99999,501760,10.0,1.0,1.0,0.0,0,0,167.0,0.4,High/Critical,-1,0.5021466173996976,0.43575131608989415,High/Critical
3523,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,25,1.0,0.0,0.04,0.0,0.0,0.0,0.04,0.04,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,25.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
3524,0,tcp,ftp_data,SF,12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136,15,0.11,0.03,0.11,0.0,0.01,0.0,0.0,0.0,normal,21,1232400000.0,12324,10.0,1.0,1.0,0.0,0,0,136.0,0.4,High/Critical,1,0.15266737331719077,0.3134335806610168,Medium
3525,0,tcp,ftp_data,SF,12165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130,40,0.31,0.03,0.31,0.0,0.0,0.0,0.0,0.0,normal,21,1216500000.0,12165,10.0,1.0,1.0,0.0,0,0,130.0,0.4,High/Critical,1,0.15266737331719077,0.3134335806610168,Medium
3526,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143,143,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,143.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
3527,0,tcp,smtp,S1,9541,1349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0.33,0.0,0.0,1.0,0.0,1.0,71,185,0.97,0.03,0.01,0.02,0.01,0.01,0.0,0.0,normal,18,1089000000.0,10890,10.0,0.8761248852157943,1.0,1.0,0,0,171.0,0.5,High/Critical,-1,0.44002755079044753,0.47900964277665664,High/Critical
3528,12,tcp,ftp_data,SF,7045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,37,1.0,0.0,1.0,0.16,0.0,0.03,0.0,0.0,warezclient,11,587.0833333333334,7045,0.08333333333333333,1.0,1.0,0.0,0,0,2.0,0.4,High/Critical,1,0.14990784964920995,0.3124677473772235,Medium
3529,0,tcp,IRC,S1,43505,46584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,81,13,0.16,0.02,0.01,0.0,0.14,0.85,0.0,0.0,normal,14,9008900000.0,90089,10.0,0.48291134322725304,0.0,1.0,0,0,81.0,0.1,Low,-1,0.746098916403401,0.3261346207411903,Medium
3530,38342,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.51,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.608105993427573e-05,1,2.608105993427573e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.776517872994046,0.33678125554791605,Medium
3531,0,tcp,ftp_data,S1,4380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,7,0.11,0.14,0.0,0.0,0.78,0.33,0.0,105,59,0.18,0.05,0.2,0.03,0.01,0.02,0.0,0.0,normal,21,437999999.99999994,4380,10.0,1.0,1.0,0.11,0,0,105.0,0.41100000000000003,High/Critical,1,0.20236989687463194,0.3379794639061212,Medium
3532,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,61,0.6,0.4,0.6,0.05,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,10.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
3533,0,tcp,ftp_data,SF,10389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69,70,0.19,0.04,0.19,0.03,0.0,0.2,0.0,0.0,normal,17,1038899999.9999999,10389,10.0,1.0,1.0,0.0,0,0,69.0,0.4,High/Critical,1,0.12336571787067474,0.30317800125473615,Medium
3534,0,tcp,ftp_data,SF,35195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188,69,0.37,0.03,0.37,0.0,0.0,0.0,0.0,0.0,normal,20,3519499999.9999995,35195,10.0,1.0,1.0,0.0,0,0,188.0,0.4,High/Critical,-1,0.24406957821029376,0.3454243523736028,Medium
3535,0,tcp,other,SF,12241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0.17,0.0,0.0,0.0,0.17,0.67,0.0,100,1,0.01,0.07,0.42,0.0,0.01,0.0,0.01,0.0,normal,20,1224100000.0,12241,10.0,1.0,1.0,0.17,0,0,100.0,0.41700000000000004,High/Critical,-1,0.3492219289783527,0.39327767514242346,Medium
3536,0,tcp,ftp_data,SF,35195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,156,66,0.42,0.03,0.42,0.0,0.0,0.0,0.0,0.0,normal,20,3519499999.9999995,35195,10.0,1.0,1.0,0.0,0,0,156.0,0.4,High/Critical,-1,0.24406957821029376,0.3454243523736028,Medium
3537,0,tcp,http,S2,266,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.25,0.25,0.0,0.0,1.0,0.0,0.0,214,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,normal,18,26599999.999999996,266,10.0,1.0,1.0,0.25,0,0,214.0,0.42500000000000004,High/Critical,1,0.21097951992524103,0.3500928319738344,Medium
3538,521,tcp,telnet,SF,1205,15071,0,0,0,1,0,1,8,1,1,7,17,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,20,0.08,0.07,0.0,0.0,0.97,0.9,0.0,0.0,normal,14,31.239923224568138,16276,0.0019193857965451055,0.0740353895305972,0.0,0.0,1,15,255.0,0.30000000000000004,Medium,-1,0.5587298104217682,0.3905554336476189,Medium
3539,0,tcp,smtp,SF,13823,1874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109,209,0.85,0.04,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,1569699999.9999998,15697,10.0,0.8806141300885519,1.0,0.0,0,0,109.0,0.4,High/Critical,1,0.1869920430217638,0.3254472150576173,Medium
3540,23080,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,84,1,0.01,0.15,0.14,0.0,0.0,0.0,0.14,1.0,portsweep,13,0.0,0,4.3327556325823225e-05,0.0,0.0,1.0,0,0,84.0,0.1,Low,-1,0.696801030082782,0.3088803605289737,Medium
3541,0,tcp,ftp_data,SF,12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51,38,0.22,0.1,0.22,0.05,0.0,0.0,0.0,0.0,normal,20,1232400000.0,12324,10.0,1.0,1.0,0.0,0,0,51.0,0.4,High/Critical,1,0.15266737331719077,0.3134335806610168,Medium
3542,0,tcp,http,SF,296,507534,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,255,1.0,0.0,0.02,0.05,0.02,0.0,0.0,0.0,normal,20,50782999999.99999,507830,10.0,0.0005828722210188448,0.0,0.0,0,10,58.0,0.2,Medium,-1,0.6799709781654117,0.3679898423578941,Medium
3543,0,tcp,ftp_data,SF,14052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,114,99,0.22,0.04,0.22,0.02,0.0,0.0,0.03,0.0,normal,21,1405200000.0,14052,10.0,1.0,1.0,0.0,0,0,114.0,0.4,High/Critical,1,0.1631661217835368,0.31710814262423787,Medium
3544,0,tcp,http,S2,172,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1.0,0.25,0.0,0.0,1.0,0.0,1.0,12,255,1.0,0.0,0.08,0.05,0.08,0.01,0.0,0.0,normal,20,17200000.0,172,10.0,1.0,1.0,1.0,0,0,112.0,0.5,High/Critical,-1,0.21912826601961422,0.401694893106865,High/Critical
3545,1,tcp,ftp_data,SF,175337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.67,0.67,0.0,18,102,0.33,0.33,0.33,0.02,0.0,0.0,0.0,0.0,normal,20,175337.0,175337,1.0,1.0,1.0,0.0,0,0,18.0,0.4,High/Critical,-1,0.4170860022278341,0.4059801007797419,High/Critical
3546,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,20,0.83,0.0,0.0,0.0,0.17,0.06,0.0,255,20,0.08,0.93,0.08,0.0,0.09,0.0,0.84,0.0,teardrop,18,2800000.0,28,10.0,1.0,1.0,0.83,0,0,255.0,0.48300000000000004,High/Critical,-1,0.3469189411608783,0.43537162940630747,High/Critical
3547,0,tcp,ftp_data,SF,15377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181,48,0.16,0.07,0.19,0.04,0.01,0.0,0.0,0.0,normal,21,1537699999.9999998,15377,10.0,1.0,1.0,0.0,0,0,181.0,0.4,High/Critical,1,0.178210809004143,0.32237378315145004,Medium
3548,0,tcp,ftp_data,SF,16115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,111,0.94,0.12,0.94,0.02,0.0,0.0,0.0,0.0,normal,21,1611499999.9999998,16115,10.0,1.0,1.0,0.0,0,0,16.0,0.4,High/Critical,1,0.18326715393165646,0.32414350387607976,Medium
3549,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,4,0.0,0.0,0.0,0.0,0.8,0.4,0.0,66,66,1.0,0.0,0.02,0.0,0.0,0.0,0.03,0.03,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,66.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
3550,37572,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.661556478228468e-05,1,2.661556478228468e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.776517872994046,0.33678125554791605,Medium
3551,0,tcp,ftp_data,SF,12324,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124,40,0.15,0.57,0.14,0.05,0.0,0.0,0.53,0.03,normal,21,1232400000.0,12324,10.0,1.0,1.0,0.0,0,0,124.0,0.4,High/Critical,-1,0.3572164228328285,0.38502574799149,Medium
3552,0,tcp,other,SF,4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0.05,0.0,0.0,0.0,0.05,0.74,0.0,255,1,0.0,0.06,0.45,0.0,0.0,0.0,0.0,0.0,normal,20,453899999.99999994,4539,10.0,1.0,1.0,0.05,0,0,255.0,0.405,High/Critical,1,0.15494860250235362,0.3174820108758238,Medium
3553,37313,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.680031088360625e-05,1,2.680031088360625e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.776517872994046,0.33678125554791605,Medium
3554,18478,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,5.411841108345059e-05,1,5.411841108345059e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7194319548558157,0.31680118419953546,Medium
3555,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,56,56,1.0,0.0,0.02,0.0,0.02,0.02,0.02,0.02,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,106.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
3556,0,tcp,ftp_data,SF,11376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134,118,0.25,0.02,0.25,0.02,0.06,0.0,0.01,0.0,normal,21,1137600000.0,11376,10.0,1.0,1.0,0.0,0,0,134.0,0.4,High/Critical,1,0.13450732151203626,0.3070775625292127,Medium
3557,0,tcp,ftp_data,SF,10073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,88,0.91,0.13,0.91,0.02,0.0,0.0,0.0,0.0,normal,21,1007299999.9999999,10073,10.0,1.0,1.0,0.0,0,0,23.0,0.4,High/Critical,1,0.12336571787067474,0.30317800125473615,Medium
3558,22376,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,4.46907400786557e-05,1,4.46907400786557e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7379462521098729,0.3232811882384555,Medium
3559,0,tcp,ftp_data,SF,12286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,17,0.07,0.06,0.07,0.0,0.81,0.0,0.01,0.0,normal,18,1228600000.0,12286,10.0,1.0,1.0,0.0,1,0,255.0,0.4,High/Critical,1,0.15266737331719077,0.3134335806610168,Medium
3560,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,125,19,0.15,0.04,0.15,0.0,0.0,0.0,0.0,0.0,normal,20,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,225.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
3561,8573,tcp,IRC,RSTR,889,8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25,3,0.12,0.08,0.04,0.0,0.0,0.0,0.12,1.0,normal,20,1.0554065088067188,9048,0.00011664528169835531,0.09825375773651636,0.0,1.0,0,0,25.0,0.1,Low,-1,0.7520261074518726,0.3282091376081554,Medium
3562,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0.29,1.0,0.0,0.43,156,156,1.0,0.0,0.01,0.0,0.0,0.0,0.06,0.06,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,199.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
3563,37052,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.698909640505236e-05,1,2.698909640505236e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.776517872994046,0.33678125554791605,Medium
